5m_open_time,5m_open_price,5m_high_price,5m_low_price,5m_close_price,5m_volume,5m_close_time,5m_quote_asset_volume,5m_number_of_trades,5m_taker_buy_base_asset_volume,5m_taker_buy_quote_asset_volume,5m_unused,timestamp_key,id,epoch,position,failed,startAt,startBlock,startHash,lockAt,lockBlock,lockHash,lockPrice,lockRoundId,closeAt,closeBlock,closeHash,closePrice,closeRoundId,totalBets,totalAmount,bullBets,bullAmount,bearBets,bearAmount
1665406200000,275.7,275.7,275.4,275.5,439.217,1665406499999,121009.7253,357,293.869,80964.8914,0,2022-10-10 12:54:59.999,110979,110979,Bear,False,1665405786,22055401,0xb0ed14dc3867183e40eaba7df1ef199bdad1387baa7c3ded8bfa1a8c3495e5c2,1665406092,22055503,0xd6f5a82e64bdd1cb87bae18904a3e9ee305970e1288e94d665bb8039da312187,275.75148096,18446744073711483755,1665406401,22055606,0x113d082be5886ffe8a674ab9d3f73e54480e9ef396cb482cc6d747bb47ec0798,275.64,18446744073711483768,82,16.910066989022125348,48,6.90668173743624322,34,10.003385251585882128
1665406500000,275.5,276.3,275.4,276.1,904.51,1665406799999,249640.9059,703,553.923,152872.9623,0,2022-10-10 12:59:59.999,110980,110980,Bull,False,1665406092,22055503,0xd6f5a82e64bdd1cb87bae18904a3e9ee305970e1288e94d665bb8039da312187,1665406401,22055606,0x113d082be5886ffe8a674ab9d3f73e54480e9ef396cb482cc6d747bb47ec0798,275.64,18446744073711483768,1665406709,22055704,0xe361321f04b8ca2b8fc4895227ddee0cb8b7f30298af3921ed6ae565a91cdbed,276.1798961,18446744073711483782,95,16.962390254539658358,35,6.666745774136231815,60,10.295644480403426543
1665406800000,276.0,276.3,276.0,276.1,530.734,1665407099999,146580.2798,438,216.531,59804.008,0,2022-10-10 13:04:59.999,110981,110981,Bull,False,1665406401,22055606,0x113d082be5886ffe8a674ab9d3f73e54480e9ef396cb482cc6d747bb47ec0798,1665406709,22055704,0xe361321f04b8ca2b8fc4895227ddee0cb8b7f30298af3921ed6ae565a91cdbed,276.1798961,18446744073711483782,1665407015,22055806,0x9873d1939b81e81f10f076482acca0d12232b47d3c392cc4c2e4dfe27705f0d6,276.21833898,18446744073711483796,113,16.118474749155022585,66,12.561777063408064176,47,3.556697685746958409
1665407100000,276.1,276.3,276.0,276.1,462.855,1665407399999,127817.2695,473,247.291,68294.7632,0,2022-10-10 13:09:59.999,110982,110982,Bear,False,1665406709,22055704,0xe361321f04b8ca2b8fc4895227ddee0cb8b7f30298af3921ed6ae565a91cdbed,1665407015,22055806,0x9873d1939b81e81f10f076482acca0d12232b47d3c392cc4c2e4dfe27705f0d6,276.21833898,18446744073711483796,1665407324,22055909,0xd56ad3a0d72dde4390f91a5406dac496ff9fccce07157e715dd06b24fff187bc,276.21699289,18446744073711483811,110,19.985591846200817165,74,8.969161591983218819,36,11.016430254217598346
1665407400000,276.1,276.1,275.8,275.8,324.836,1665407699999,89629.4364,365,88.881,24530.631,0,2022-10-10 13:14:59.999,110983,110983,Bear,False,1665407015,22055806,0x9873d1939b81e81f10f076482acca0d12232b47d3c392cc4c2e4dfe27705f0d6,1665407324,22055909,0xd56ad3a0d72dde4390f91a5406dac496ff9fccce07157e715dd06b24fff187bc,276.21699289,18446744073711483811,1665407633,22056012,0xc38b0711c1f85e5f701e8ba09d61eba2a850064a68345a56a4b89d10b8570c99,276.00958253,18446744073711483826,74,7.732782158187946523,40,3.678916232570960628,34,4.053865925616985895
1665407700000,275.9,276.1,275.7,275.8,1127.092,1665407999999,310969.974,484,527.978,145694.8031,0,2022-10-10 13:19:59.999,110984,110984,Bear,False,1665407324,22055909,0xd56ad3a0d72dde4390f91a5406dac496ff9fccce07157e715dd06b24fff187bc,1665407633,22056012,0xc38b0711c1f85e5f701e8ba09d61eba2a850064a68345a56a4b89d10b8570c99,276.00958253,18446744073711483826,1665407942,22056115,0x986b5f1cb92320c7295d4e91162316f27b08579b155adc07bfcf35ec2ba969ec,275.98,18446744073711483840,89,12.227790447051140372,41,4.452979025374901756,48,7.774811421676238616
1665408000000,275.8,275.8,275.5,275.6,304.765,1665408299999,84010.0284,321,97.238,26812.5645,0,2022-10-10 13:24:59.999,110985,110985,Bear,False,1665407633,22056012,0xc38b0711c1f85e5f701e8ba09d61eba2a850064a68345a56a4b89d10b8570c99,1665407942,22056115,0x986b5f1cb92320c7295d4e91162316f27b08579b155adc07bfcf35ec2ba969ec,275.98,18446744073711483840,1665408248,22056217,0xd08f627261936075b82630e69bd0f481132e03a59b3c9c52b3df11203ff1453d,275.71973225,18446744073711483855,85,12.585175189317347407,38,4.185790247848985611,47,8.399384941468361796
1665408300000,275.5,275.7,275.2,275.2,1075.588,1665408599999,296200.71,579,533.733,146992.1411,0,2022-10-10 13:29:59.999,110986,110986,Bear,False,1665407942,22056115,0x986b5f1cb92320c7295d4e91162316f27b08579b155adc07bfcf35ec2ba969ec,1665408248,22056217,0xd08f627261936075b82630e69bd0f481132e03a59b3c9c52b3df11203ff1453d,275.71973225,18446744073711483855,1665408557,22056320,0x0f694a7c6dfb5a751abc1d8b87cc9cec0dab766bd392cbf868a8b4cf513f58e8,275.50287442,18446744073711483870,85,9.562027533575261379,46,4.477860597440832237,39,5.084166936134429142
1665408600000,275.3,275.5,274.5,274.9,2379.665,1665408899999,654302.5079,1000,984.064,270488.3373,0,2022-10-10 13:34:59.999,110987,110987,Bear,False,1665408248,22056217,0xd08f627261936075b82630e69bd0f481132e03a59b3c9c52b3df11203ff1453d,1665408557,22056320,0x0f694a7c6dfb5a751abc1d8b87cc9cec0dab766bd392cbf868a8b4cf513f58e8,275.50287442,18446744073711483870,1665408866,22056420,0xd5831bf04bfcbde134897df48a39a6b2c7cc7e287b0fa05293a9326a3c84b7ac,275.01,18446744073711483884,90,14.424528558412416494,34,6.613447325347181049,56,7.811081233065235445
1665408900000,274.9,275.0,274.4,274.7,1802.34,1665409199999,495156.8666,764,1143.508,314156.1848,0,2022-10-10 13:39:59.999,110988,110988,Bear,False,1665408557,22056320,0x0f694a7c6dfb5a751abc1d8b87cc9cec0dab766bd392cbf868a8b4cf513f58e8,1665408866,22056420,0xd5831bf04bfcbde134897df48a39a6b2c7cc7e287b0fa05293a9326a3c84b7ac,275.01,18446744073711483884,1665409177,22056519,0x24ff3a998e5c273165c08c0a56fbc4f24d305156bae57547860f3526fd3e2ee3,274.84,18446744073711483898,90,14.398634190461893289,42,8.24874439586940433,48,6.149889794592488959
1665409200000,274.8,275.1,274.6,274.9,696.58,1665409499999,191475.313,515,398.766,109613.2116,0,2022-10-10 13:44:59.999,110989,110989,Bull,False,1665408866,22056420,0xd5831bf04bfcbde134897df48a39a6b2c7cc7e287b0fa05293a9326a3c84b7ac,1665409177,22056519,0x24ff3a998e5c273165c08c0a56fbc4f24d305156bae57547860f3526fd3e2ee3,274.84,18446744073711483898,1665409489,22056623,0x52a6f6121a5c9c28c85dc0256eda03713cc718b18b26b7b779cd45e117947551,275.11,18446744073711483913,103,11.705561289259089864,49,5.920907260115008417,54,5.784654029144081447
1665409500000,274.8,275.3,274.8,275.0,886.753,1665409799999,243893.3601,503,477.587,131357.0089,0,2022-10-10 13:49:59.999,110990,110990,Bull,False,1665409177,22056519,0x24ff3a998e5c273165c08c0a56fbc4f24d305156bae57547860f3526fd3e2ee3,1665409489,22056623,0x52a6f6121a5c9c28c85dc0256eda03713cc718b18b26b7b779cd45e117947551,275.11,18446744073711483913,1665409798,22056726,0xa1561493fbaa0abf19798dfd41b80bbef6cd17ae56b963c70410524410d11b15,275.17,18446744073711483928,119,19.345906431815731381,68,13.938140387603303606,51,5.407766044212427775
1665409800000,275.1,275.3,274.3,274.5,793.221,1665410099999,217950.3517,605,241.389,66338.9245,0,2022-10-10 13:54:59.999,110991,110991,Bear,False,1665409489,22056623,0x52a6f6121a5c9c28c85dc0256eda03713cc718b18b26b7b779cd45e117947551,1665409798,22056726,0xa1561493fbaa0abf19798dfd41b80bbef6cd17ae56b963c70410524410d11b15,275.17,18446744073711483928,1665410107,22056829,0x1fde16d3eab0431b765d4ca6555d84856bca7f1633dd9bc43caf77db185dfd12,274.6220859,18446744073711483943,107,15.215556145092826459,54,7.215108243454806684,53,8.000447901638019775
1665410100000,274.5,274.8,274.4,274.6,645.977,1665410399999,177389.6115,435,222.458,61088.5715,0,2022-10-10 13:59:59.999,110992,110992,Bull,False,1665409798,22056726,0xa1561493fbaa0abf19798dfd41b80bbef6cd17ae56b963c70410524410d11b15,1665410107,22056829,0x1fde16d3eab0431b765d4ca6555d84856bca7f1633dd9bc43caf77db185dfd12,274.6220859,18446744073711483943,1665410416,22056932,0x5c4dfc54f2ac4ee77e73bb40b93ad8e46a39fb588df1b91fee25af37a1313225,274.65155125,18446744073711483958,107,18.189860663206416733,47,9.36809698200937355,60,8.821763681197043183
1665410400000,274.6,274.8,274.3,274.4,871.616,1665410699999,239292.9311,578,327.446,89911.4664,0,2022-10-10 14:04:59.999,110993,110993,Bear,False,1665410107,22056829,0x1fde16d3eab0431b765d4ca6555d84856bca7f1633dd9bc43caf77db185dfd12,1665410416,22056932,0x5c4dfc54f2ac4ee77e73bb40b93ad8e46a39fb588df1b91fee25af37a1313225,274.65155125,18446744073711483958,1665410728,22057036,0x3330bb661f12d1f430a113defb49ca5da047fe8d2bf540ae1a3153a3ba7adb5f,274.50764014,18446744073711483972,71,7.946211268133040426,33,3.099797264934153964,38,4.846414003198886462
1665410700000,274.5,275.0,274.4,274.5,643.805,1665410999999,176815.7371,485,297.816,81802.542,0,2022-10-10 14:09:59.999,110994,110994,Bull,False,1665410416,22056932,0x5c4dfc54f2ac4ee77e73bb40b93ad8e46a39fb588df1b91fee25af37a1313225,1665410728,22057036,0x3330bb661f12d1f430a113defb49ca5da047fe8d2bf540ae1a3153a3ba7adb5f,274.50764014,18446744073711483972,1665411040,22057140,0x9583653b90115222a12ccafd71bccda61f813eadb857bcd6f2f9637e52088381,274.64,18446744073711483986,89,17.615546341532217212,45,8.681358175793071713,44,8.934188165739145499
1665411000000,274.5,274.7,274.4,274.7,667.248,1665411299999,183250.1447,431,475.659,130646.0503,0,2022-10-10 14:14:59.999,110995,110995,Bull,False,1665410728,22057036,0x3330bb661f12d1f430a113defb49ca5da047fe8d2bf540ae1a3153a3ba7adb5f,1665411040,22057140,0x9583653b90115222a12ccafd71bccda61f813eadb857bcd6f2f9637e52088381,274.64,18446744073711483986,1665411353,22057238,0x479ac2daab356a11abdd7a7847a78b3c7cfc9cd8d7ac609dcdde01790cc654ef,274.64934483,18446744073711484000,87,9.698824856073166064,39,4.405205938207777305,48,5.293618917865388759
1665411300000,274.7,275.2,274.6,275.2,903.711,1665411599999,248439.2281,525,695.572,191218.0132,0,2022-10-10 14:19:59.999,110996,110996,Bull,False,1665411040,22057140,0x9583653b90115222a12ccafd71bccda61f813eadb857bcd6f2f9637e52088381,1665411353,22057238,0x479ac2daab356a11abdd7a7847a78b3c7cfc9cd8d7ac609dcdde01790cc654ef,274.64934483,18446744073711484000,1665411663,22057339,0x2daa1d05d27632f62348305bd5f89a7e4fe1f6b4fc7334e95d8c2ef5cbc2eaa4,275.10746702,18446744073711484015,69,8.806553669890418667,47,6.594241317608783285,22,2.212312352281635382
1665411600000,275.2,275.3,275.0,275.1,491.095,1665411899999,135111.1212,365,247.027,67968.0396,0,2022-10-10 14:24:59.999,110997,110997,Bear,False,1665411353,22057238,0x479ac2daab356a11abdd7a7847a78b3c7cfc9cd8d7ac609dcdde01790cc654ef,1665411663,22057339,0x2daa1d05d27632f62348305bd5f89a7e4fe1f6b4fc7334e95d8c2ef5cbc2eaa4,275.10746702,18446744073711484015,1665411973,22057442,0xff0ecf7bd05a13a0cbb7f9948e30fb8348162acff5f03735778d187999144505,275.05250664,18446744073711484030,117,21.530381249920969297,65,11.935661193566776286,52,9.594720056354193011
1665411900000,275.0,275.6,274.9,275.2,1132.893,1665412199999,311748.2041,577,459.028,126322.2414,0,2022-10-10 14:29:59.999,110998,110998,Bull,False,1665411663,22057339,0x2daa1d05d27632f62348305bd5f89a7e4fe1f6b4fc7334e95d8c2ef5cbc2eaa4,1665411973,22057442,0xff0ecf7bd05a13a0cbb7f9948e30fb8348162acff5f03735778d187999144505,275.05250664,18446744073711484030,1665412282,22057545,0xdc9794ec73213b0d0f5a5c91ed85215ad028f29fbeaeadcfec9ace8f1c5c4215,275.15,18446744073711484043,81,13.150472485877546939,42,6.484424388182980497,39,6.666048097694566442
1665412200000,275.1,275.5,274.7,275.1,1241.173,1665412499999,341397.4544,725,481.923,132562.9719,0,2022-10-10 14:34:59.999,110999,110999,Bear,False,1665411973,22057442,0xff0ecf7bd05a13a0cbb7f9948e30fb8348162acff5f03735778d187999144505,1665412282,22057545,0xdc9794ec73213b0d0f5a5c91ed85215ad028f29fbeaeadcfec9ace8f1c5c4215,275.15,18446744073711484043,1665412594,22057645,0x600a237a6382136dbb3d0ef4300e1295cfbf219a00fedfe7c9860e7bbef693b0,275.08793381,18446744073711484057,118,27.600245351804104215,83,22.571740095674592347,35,5.028505256129511868
1665412500000,275.1,275.2,274.3,274.4,993.322,1665412799999,272911.8892,769,328.831,90381.6442,0,2022-10-10 14:39:59.999,111000,111000,Bear,False,1665412282,22057545,0xdc9794ec73213b0d0f5a5c91ed85215ad028f29fbeaeadcfec9ace8f1c5c4215,1665412594,22057645,0x600a237a6382136dbb3d0ef4300e1295cfbf219a00fedfe7c9860e7bbef693b0,275.08793381,18446744073711484057,1665412906,22057749,0xa1bae97085158a2b76d975ce83b224e9fc70d7d4996f391620b7d1e31df2c513,274.52,18446744073711484071,71,12.604724536066722275,41,6.101981148212763111,30,6.502743387853959164
1665412800000,274.4,274.7,274.3,274.6,594.231,1665413099999,163141.2996,546,340.048,93364.5825,0,2022-10-10 14:44:59.999,111001,111001,Bull,False,1665412594,22057645,0x600a237a6382136dbb3d0ef4300e1295cfbf219a00fedfe7c9860e7bbef693b0,1665412906,22057749,0xa1bae97085158a2b76d975ce83b224e9fc70d7d4996f391620b7d1e31df2c513,274.52,18446744073711484071,1665413215,22057852,0x86e07b32e3630304ad67c6ec24337e13f4cf4394f4358e1b634f120ebbf1c090,274.74,18446744073711484087,103,19.014735230585709945,65,11.150204663172774307,38,7.864530567412935638
1665413100000,274.5,274.9,274.5,274.6,526.691,1665413399999,144646.9907,397,198.904,54627.4175,0,2022-10-10 14:49:59.999,111002,111002,Bear,False,1665412906,22057749,0xa1bae97085158a2b76d975ce83b224e9fc70d7d4996f391620b7d1e31df2c513,1665413215,22057852,0x86e07b32e3630304ad67c6ec24337e13f4cf4394f4358e1b634f120ebbf1c090,274.74,18446744073711484087,1665413524,22057955,0xc2cb661627bec2de0e36e21120650e100dfa233b0d9ab7eb66f9fa1657086e53,274.5188643,18446744073711484102,90,21.802836313731409268,54,7.90112945491768202,36,13.901706858813727248
1665413400000,274.6,274.6,273.8,273.9,1301.562,1665413699999,356895.75,831,350.289,96063.5445,0,2022-10-10 14:54:59.999,111003,111003,Bear,False,1665413215,22057852,0x86e07b32e3630304ad67c6ec24337e13f4cf4394f4358e1b634f120ebbf1c090,1665413524,22057955,0xc2cb661627bec2de0e36e21120650e100dfa233b0d9ab7eb66f9fa1657086e53,274.5188643,18446744073711484102,1665413836,22058059,0xa300139c49ce923fc3a973a5e2e05e4ce989e1d648c726d939bdc241ace493ba,274.15,18446744073711484116,103,17.740309983060027661,56,5.876678995987699251,47,11.86363098707232841
1665414000000,274.3,274.3,273.9,274.1,1296.702,1665414299999,355514.5307,548,930.613,255157.0748,0,2022-10-10 15:04:59.999,111004,111004,Bear,False,1665413524,22057955,0xc2cb661627bec2de0e36e21120650e100dfa233b0d9ab7eb66f9fa1657086e53,1665413836,22058059,0xa300139c49ce923fc3a973a5e2e05e4ce989e1d648c726d939bdc241ace493ba,274.15,18446744073711484116,1665414148,22058163,0x3e043a0c2e489f2ea5bc5868fbf98e585c074352631196bc943e718fd387d8d4,274.08648353,18446744073711484132,100,17.80415437423452326,61,10.764675356552247773,39,7.039479017682275487
1665414300000,274.2,274.4,274.1,274.3,632.619,1665414599999,173523.7316,420,510.415,140007.4401,0,2022-10-10 15:09:59.999,111005,111005,Bull,False,1665413836,22058059,0xa300139c49ce923fc3a973a5e2e05e4ce989e1d648c726d939bdc241ace493ba,1665414148,22058163,0x3e043a0c2e489f2ea5bc5868fbf98e585c074352631196bc943e718fd387d8d4,274.08648353,18446744073711484132,1665414457,22058266,0x2d2b77a00373bad82d670e85db85e3eae550b531af7e925bbd6045ec7b1ae713,274.29,18446744073711484145,102,14.426730265715997344,52,5.080437112330350044,50,9.3462931533856473
1665414600000,274.3,274.6,274.2,274.6,849.876,1665414899999,233262.4555,402,416.583,114344.3888,0,2022-10-10 15:14:59.999,111006,111006,Bull,False,1665414148,22058163,0x3e043a0c2e489f2ea5bc5868fbf98e585c074352631196bc943e718fd387d8d4,1665414457,22058266,0x2d2b77a00373bad82d670e85db85e3eae550b531af7e925bbd6045ec7b1ae713,274.29,18446744073711484145,1665414766,22058369,0x816f09e11095611fdad91ba9d3b3d53ea6aaa25c27d954f5410d46e972bf3346,274.421073,18446744073711484159,92,14.460564638022150812,55,9.711130942437268445,37,4.749433695584882367
1665414900000,274.5,274.9,274.4,274.7,954.448,1665415199999,262154.0492,511,536.598,147386.4243,0,2022-10-10 15:19:59.999,111007,111007,Bull,False,1665414457,22058266,0x2d2b77a00373bad82d670e85db85e3eae550b531af7e925bbd6045ec7b1ae713,1665414766,22058369,0x816f09e11095611fdad91ba9d3b3d53ea6aaa25c27d954f5410d46e972bf3346,274.421073,18446744073711484159,1665415074,22058468,0x43f3cb96f274b0911eba551496396bf5e3e21fc18225c6211dd9524a203e3270,274.71,18446744073711484174,95,16.178908539336231885,59,10.233091307983939776,36,5.945817231352292109
1665415200000,274.7,275.0,274.5,274.9,514.559,1665415499999,141415.766,440,297.325,81716.7375,0,2022-10-10 15:24:59.999,111008,111008,Bull,False,1665414766,22058369,0x816f09e11095611fdad91ba9d3b3d53ea6aaa25c27d954f5410d46e972bf3346,1665415074,22058468,0x43f3cb96f274b0911eba551496396bf5e3e21fc18225c6211dd9524a203e3270,274.71,18446744073711484174,1665415384,22058565,0x02e0194a656553e7d52a3c6b7f58e0124cb0a3901e5216dde8fa38901098ccf9,274.85035616,18446744073711484188,109,17.801554636038715884,75,11.358413904090880153,34,6.443140731947835731
1665415500000,275.0,275.0,274.7,274.8,339.694,1665415799999,93370.3065,305,141.935,39014.7331,0,2022-10-10 15:29:59.999,111009,111009,Bull,False,1665415074,22058468,0x43f3cb96f274b0911eba551496396bf5e3e21fc18225c6211dd9524a203e3270,1665415384,22058565,0x02e0194a656553e7d52a3c6b7f58e0124cb0a3901e5216dde8fa38901098ccf9,274.85035616,18446744073711484188,1665415693,22058668,0xa460295e34c16ca30f90884efc60e04d55594ef9425725f216683c389d82815f,274.85294903,18446744073711484203,81,15.051155255278592148,49,8.507612116754332639,32,6.543543138524259509
1665415800000,274.9,275.1,274.8,275.1,521.696,1665416099999,143448.5617,345,333.836,91792.562,0,2022-10-10 15:34:59.999,111010,111010,Bull,False,1665415384,22058565,0x02e0194a656553e7d52a3c6b7f58e0124cb0a3901e5216dde8fa38901098ccf9,1665415693,22058668,0xa460295e34c16ca30f90884efc60e04d55594ef9425725f216683c389d82815f,274.85294903,18446744073711484203,1665416002,22058771,0x7562d2c7cac528f76d1820c48daca3678387dadfa2272a3274cc5454656407d5,275.01781311,18446744073711484216,84,11.436131494110504222,48,7.747997065795080331,36,3.688134428315423891
1665416100000,275.1,275.2,274.8,274.8,875.35,1665416399999,240707.0956,521,290.928,80005.2606,0,2022-10-10 15:39:59.999,111011,111011,Bear,False,1665415693,22058668,0xa460295e34c16ca30f90884efc60e04d55594ef9425725f216683c389d82815f,1665416002,22058771,0x7562d2c7cac528f76d1820c48daca3678387dadfa2272a3274cc5454656407d5,275.01781311,18446744073711484216,1665416313,22058873,0x6f8f4f09d9fca58d0cf0accbe177e760a3b9344183fb6f0359453c08907d29c4,275.00697803,18446744073711484231,106,20.51718427575385844,71,9.918736645509927131,35,10.598447630243931309
1665416400000,274.9,274.9,274.6,274.7,429.135,1665416699999,117887.7356,384,129.515,35587.8964,0,2022-10-10 15:44:59.999,111012,111012,Bear,False,1665416002,22058771,0x7562d2c7cac528f76d1820c48daca3678387dadfa2272a3274cc5454656407d5,1665416313,22058873,0x6f8f4f09d9fca58d0cf0accbe177e760a3b9344183fb6f0359453c08907d29c4,275.00697803,18446744073711484231,1665416622,22058976,0x23ee3e180ff77f09a62fb1e300bca3969f80b0005f38fe65436567ce2f6d7444,274.6697735,18446744073711484246,101,14.252340678231272608,57,6.243447589701244157,44,8.008893088530028451
1665416700000,274.7,274.9,274.5,274.9,464.726,1665416999999,127630.705,395,325.624,89434.5989,0,2022-10-10 15:49:59.999,111013,111013,Bear,False,1665416313,22058873,0x6f8f4f09d9fca58d0cf0accbe177e760a3b9344183fb6f0359453c08907d29c4,1665416622,22058976,0x23ee3e180ff77f09a62fb1e300bca3969f80b0005f38fe65436567ce2f6d7444,274.6697735,18446744073711484246,1665416931,22059079,0x051ab3eaf27f4460465cbdd7caf36ee7eda27a9087406962e9f3994b0729d7a8,274.6086521,18446744073711484261,88,11.558341155050858038,29,4.107741322052761698,59,7.45059983299809634
1665417000000,274.9,275.3,274.8,275.1,448.916,1665417299999,123494.2942,418,274.286,75452.706,0,2022-10-10 15:54:59.999,111014,111014,Bull,False,1665416622,22058976,0x23ee3e180ff77f09a62fb1e300bca3969f80b0005f38fe65436567ce2f6d7444,1665416931,22059079,0x051ab3eaf27f4460465cbdd7caf36ee7eda27a9087406962e9f3994b0729d7a8,274.6086521,18446744073711484261,1665417240,22059182,0xdaf8b4e2029850fdcf6172d3e275160df631862f8cd0bc1439278def6d120b4f,275.15,18446744073711484275,77,16.401009083752535718,38,10.010891051242317066,39,6.390118032510218652
1665417300000,275.1,275.2,274.8,274.9,359.638,1665417599999,98899.629,374,155.305,42713.7558,0,2022-10-10 15:59:59.999,111015,111015,Bear,False,1665416931,22059079,0x051ab3eaf27f4460465cbdd7caf36ee7eda27a9087406962e9f3994b0729d7a8,1665417240,22059182,0xdaf8b4e2029850fdcf6172d3e275160df631862f8cd0bc1439278def6d120b4f,275.15,18446744073711484275,1665417547,22059283,0xe63a912250fc65a0ebfc17c61724bc3561ff99bab37cd7430850a3ac0a6b7567,275.0862569,18446744073711484290,87,10.042228924343686014,59,4.705268678198018402,28,5.336960246145667612
1665417600000,274.8,275.2,274.8,275.0,778.023,1665417899999,213966.8166,453,429.375,118097.8509,0,2022-10-10 16:04:59.999,111016,111016,Bear,False,1665417240,22059182,0xdaf8b4e2029850fdcf6172d3e275160df631862f8cd0bc1439278def6d120b4f,1665417547,22059283,0xe63a912250fc65a0ebfc17c61724bc3561ff99bab37cd7430850a3ac0a6b7567,275.0862569,18446744073711484290,1665417856,22059386,0x0fa90bc3855891acfe21b290883057a1898e37c29297d3f52ab86aa0ea12f635,274.98,18446744073711484305,87,20.867438982756020193,41,5.328107386084740158,46,15.539331596671280035
1665417900000,275.0,275.1,274.4,274.7,547.966,1665418199999,150532.1584,499,215.366,59159.2345,0,2022-10-10 16:09:59.999,111017,111017,Bear,False,1665417547,22059283,0xe63a912250fc65a0ebfc17c61724bc3561ff99bab37cd7430850a3ac0a6b7567,1665417856,22059386,0x0fa90bc3855891acfe21b290883057a1898e37c29297d3f52ab86aa0ea12f635,274.98,18446744073711484305,1665418165,22059489,0x2af6c7ef78a41a2b5d41bd86b10ccabb6eb8e698fe9a5544c067637b5e0a1795,274.72,18446744073711484320,60,10.806103206623137326,27,3.593191732219006278,33,7.212911474404131048
1665418200000,274.7,274.8,274.4,274.5,497.122,1665418499999,136513.7815,431,126.684,34791.6827,0,2022-10-10 16:14:59.999,111018,111018,Bear,False,1665417856,22059386,0x0fa90bc3855891acfe21b290883057a1898e37c29297d3f52ab86aa0ea12f635,1665418165,22059489,0x2af6c7ef78a41a2b5d41bd86b10ccabb6eb8e698fe9a5544c067637b5e0a1795,274.72,18446744073711484320,1665418474,22059592,0x1c3d163a40f1accc2c4738a712e41643d40bd9ae62c5293b825666ecf0c18489,274.5,18446744073711484336,86,14.694199822299103639,47,8.508940452813116393,39,6.185259369485987246
1665418500000,274.5,275.0,274.4,274.7,1192.231,1665418799999,327513.7402,536,984.071,270309.3104,0,2022-10-10 16:19:59.999,111019,111019,Bull,False,1665418165,22059489,0x2af6c7ef78a41a2b5d41bd86b10ccabb6eb8e698fe9a5544c067637b5e0a1795,1665418474,22059592,0x1c3d163a40f1accc2c4738a712e41643d40bd9ae62c5293b825666ecf0c18489,274.5,18446744073711484336,1665418785,22059692,0x3d7c63bb0343417a718b3ae4d9ccafbaef04e864fe60e9c7c2b88d23489bde22,274.83,18446744073711484349,77,10.647610553681838349,32,3.767004033928799964,45,6.880606519753038385
1665418800000,274.8,274.8,273.1,273.7,4270.226,1665419099999,1168821.7729,1804,1530.835,418901.2661,0,2022-10-10 16:24:59.999,111020,111020,Bear,False,1665418474,22059592,0x1c3d163a40f1accc2c4738a712e41643d40bd9ae62c5293b825666ecf0c18489,1665418785,22059692,0x3d7c63bb0343417a718b3ae4d9ccafbaef04e864fe60e9c7c2b88d23489bde22,274.83,18446744073711484349,1665419091,22059794,0x81d88522a86376d454eeadb1832fc0d76de802306937d6e7d0e71f4c14d6c663,273.74654966,18446744073711484364,83,10.945177721777433086,41,6.977365001965975596,42,3.96781271981145749
1665419100000,273.6,274.1,273.6,274.0,933.49,1665419399999,255647.4574,598,442.401,121156.4485,0,2022-10-10 16:29:59.999,111021,111021,Bull,False,1665418785,22059692,0x3d7c63bb0343417a718b3ae4d9ccafbaef04e864fe60e9c7c2b88d23489bde22,1665419091,22059794,0x81d88522a86376d454eeadb1832fc0d76de802306937d6e7d0e71f4c14d6c663,273.74654966,18446744073711484364,1665419397,22059896,0x86fa6026306a356c99205ec32bd10186454db5a0fc6fc7f120c6321192a2780f,273.86441279,18446744073711484377,101,18.777583547151274992,46,7.958380334562971212,55,10.81920321258830378
1665419400000,274.1,274.3,274.0,274.0,796.417,1665419699999,218316.6562,528,260.322,71373.7923,0,2022-10-10 16:34:59.999,111022,111022,Bull,False,1665419091,22059794,0x81d88522a86376d454eeadb1832fc0d76de802306937d6e7d0e71f4c14d6c663,1665419397,22059896,0x86fa6026306a356c99205ec32bd10186454db5a0fc6fc7f120c6321192a2780f,273.86441279,18446744073711484377,1665419706,22059999,0xd6abe44e7e19851a178f49796d4fecb0b2a2cf1983a5107a402fab96e151542f,274.11889239,18446744073711484391,65,8.691073519992166364,38,6.236762913485028316,27,2.454310606507138048
1665419700000,274.1,274.1,273.7,273.9,831.428,1665419999999,227739.0837,513,227.229,62244.2361,0,2022-10-10 16:39:59.999,111023,111023,Bear,False,1665419397,22059896,0x86fa6026306a356c99205ec32bd10186454db5a0fc6fc7f120c6321192a2780f,1665419706,22059999,0xd6abe44e7e19851a178f49796d4fecb0b2a2cf1983a5107a402fab96e151542f,274.11889239,18446744073711484391,1665420015,22060093,0x160de78748130cf661a58097ee403a3dea4ff6b7120b3011dbd4d169b54c0335,274.0032129,18446744073711484407,85,14.361577813447110685,48,7.593534393136174086,37,6.768043420310936599
